1,0.501224902654
2,0.46462993689
3,0.440198055691
4,0.429998374093
5,0.425531644598
6,0.421546830784
7,0.419519363752
8,0.417586528234
9,0.416579642237
10,0.41504542878
1,0.498825869378
2,0.44588735343
3,0.437759203046
4,0.419200705084
5,0.431454933128
6,0.434710297613
7,0.424012958637
8,0.413300343577
9,0.413305724282
10,0.422380049293
